date,hour,price,load_da,load_real,day_of_week
20220927,0,190.95,47751.75,44814.25,2
20220927,1,180.24,46613.25,43283.5,2
20220927,2,169.8,46092,42175.75,2
20220927,3,151.3,45727,42384.75,2
20220927,4,167.35,47136.75,43893.25,2
20220927,5,209.97,50686.5,47346.5,2
20220927,6,327.48,57903.75,54383,2
20220927,7,415.95,62508,59575.75,2
20220927,8,443.51,64728.5,62382.75,2
20220927,9,412.29,65597.5,63003,2
20220927,10,366.86,66417,63630.25,2
20220927,11,351.37,68108,64620.75,2
20220927,12,301.37,68374,64042.75,2
20220927,13,293.27,67548.75,63488.75,2
20220927,14,288.65,66143.25,62620.75,2
20220927,15,295.21,64384.75,62093,2
20220927,16,308.29,62999.5,60020.5,2
20220927,17,365.3,62685.25,59690.5,2
20220927,18,381.5,62539,60097.75,2
20220927,19,418.99,63499.5,60618,2
20220927,20,400.52,61957.25,57756,2
20220927,21,351.43,58360.25,53524.25,2
20220927,22,333.69,54958.75,49943.25,2
20220927,23,319.71,51688.25,46894.75,2
20220928,0,306.42,49478.25,43967.5,3
20220928,1,275.78,48261.5,42266,3
20220928,2,245.94,47621,41614,3
20220928,3,242.98,47302.25,41793.75,3
20220928,4,273.77,48630.5,42897.75,3
20220928,5,307.13,51831.25,46022.25,3
20220928,6,383.17,58734,53829.5,3
20220928,7,472.63,62642.5,58875.75,3
20220928,8,500.38,64721.75,61552.75,3
20220928,9,429.91,65644.5,62242,3
20220928,10,409.97,66635.75,63328.5,3
20220928,11,394.6,67948.5,63897,3
20220928,12,353.76,68151.25,63801.25,3
20220928,13,346.45,67589,62746.75,3
20220928,14,331.8,65533,61081.5,3
20220928,15,357.91,64113.5,59719.5,3
20220928,16,384.98,62891.5,58303.75,3
20220928,17,435.59,62741.75,58466.25,3
20220928,18,510.79,62823,58890,3
20220928,19,640.42,63828.75,59976,3
20220928,20,510,61544.5,57646,3
20220928,21,419.99,58308,53984.75,3
20220928,22,372.61,55203,50327.25,3
20220928,23,361.8,52023.5,46647.5,3
20220929,0,351.45,48970.25,43845.5,4
20220929,1,336.51,47770.5,41893.75,4
20220929,2,326.14,47265.25,41591,4
20220929,3,315.19,46945.25,42102.5,4
20220929,4,320,48152.75,43361.5,4
20220929,5,345.53,51325.75,47230.75,4
20220929,6,440.07,58291,54514.75,4
20220929,7,569.93,62990.5,59312.75,4
20220929,8,583.44,64878.25,61609,4
20220929,9,478.2,65366.75,62158.75,4
20220929,10,443.38,66269.5,62952,4
20220929,11,377.86,67312.5,63352,4
20220929,12,394.98,67158.25,63118,4
20220929,13,344.25,65995.5,61875.25,4
20220929,14,335.99,63681.5,60106,4
20220929,15,368.94,62180.75,58784.25,4
20220929,16,389.75,61572.5,57966.75,4
20220929,17,445.01,61856.25,58440.75,4
20220929,18,523.19,62227.25,58787.75,4
20220929,19,605,63387,59973,4
20220929,20,520,61177.5,57902,4
20220929,21,424.99,57615.75,54578.5,4
20220929,22,397.03,54456.5,50827.75,4
20220929,23,374.46,51348.5,46835.75,4
20220930,0,349.44,48965.5,43912.5,5
20220930,1,336.1,47524.25,41843.25,5
20220930,2,325.03,46914.75,41380.25,5
20220930,3,322.42,46435.5,41633.75,5
20220930,4,324.8,47729.75,42968.5,5
20220930,5,348.44,51084.25,46406,5
20220930,6,429.99,57843.5,53719.25,5
20220930,7,524,62629,58402,5
20220930,8,538.92,64886.75,60853.25,5
20220930,9,431.37,65492.75,61230.5,5
20220930,10,376.35,65855.5,61334,5
20220930,11,334.17,66700.25,61687,5
20220930,12,279.01,66423,60891.5,5
20220930,13,252.2,64981.25,60128.5,5
20220930,14,200.03,62985.75,58183.75,5
20220930,15,195.36,61792.75,57373.5,5
20220930,16,218.23,60809,56772.5,5
20220930,17,306.61,60801.5,56558,5
20220930,18,365.85,61250.25,57608.75,5
20220930,19,356.73,62263,59215.25,5
20220930,20,308.23,60025,56717.25,5
20220930,21,192.44,56545.25,53125.25,5
20220930,22,164,53608.75,50441.25,5
20220930,23,91.95,50552.75,47752.75,5
20221001,0,64.41,47846,44918.75,6
20221001,1,63.59,46507,43142.25,6
20221001,2,50,45606.25,42568.5,6
20221001,3,21.48,44818,42440,6
20221001,4,16.91,45127,42655.5,6
20221001,5,15.03,46124.75,43649.25,6
20221001,6,15.02,48147.75,45665.5,6
20221001,7,23.84,50470.75,48412,6
20221001,8,45.02,53440.5,51597.25,6
20221001,9,73.05,55977,54295.25,6
20221001,10,109.85,57384.75,55899.5,6
20221001,11,106.77,58337,57234.25,6
20221001,12,90,58310.5,56509.5,6
20221001,13,74.04,56875.25,55367.25,6
20221001,14,66.16,54751.5,53729,6
20221001,15,66.9,53657,52546.25,6
20221001,16,69.82,53234.5,51977.25,6
20221001,17,137.8,54226.75,52155,6
20221001,18,169.32,54883.5,52932,6
20221001,19,195.77,55675.25,53852.75,6
20221001,20,180.27,53860.25,51654,6
20221001,21,144.9,51226,49129.75,6
20221001,22,110.29,49229.5,46889,6
20221001,23,77.45,46755.5,44065,6
20221002,0,64.54,43725.5,41747.5,7
20221002,1,64.04,42110.75,40165.75,7
20221002,2,58.24,41154.5,38928,7
20221002,3,61.95,39990.25,38583.75,7
20221002,4,59.19,40643.5,38785,7
20221002,5,59.53,41329,39044.25,7
20221002,6,59.38,42356,39838,7
20221002,7,59.17,44030.75,41879,7
20221002,8,85.03,46339,44905.25,7
20221002,9,92,49105,47785.75,7
20221002,10,74.15,51087.25,49750.5,7
20221002,11,62.08,53182,50969.25,7
20221002,12,57.47,52896.75,51177.5,7
20221002,13,56.37,51066.5,49845.25,7
20221002,14,64.55,48731,48567.75,7
20221002,15,67.01,47786.25,47896.25,7
20221002,16,91.36,47961.75,47290.5,7
20221002,17,192.05,49105,47946.5,7
20221002,18,280,50590.75,49082,7
20221002,19,311.72,52070.25,50541.25,7
20221002,20,289.98,51086.25,48805.25,7
20221002,21,230.47,49319.75,46910.25,7
20221002,22,162.7,48370.25,45492.5,7
20221002,23,150.92,46444.75,43175.5,7
20221003,0,80.84,45552.25,40516,1
20221003,1,94.04,44497.5,39197.25,1
20221003,2,82.92,44015.25,38224,1
20221003,3,84.27,43110.5,37915.75,1
20221003,4,95.21,44315.25,38430.25,1
20221003,5,126.95,45453.25,39210.75,1
20221003,6,192.68,48711.5,39781.25,1
20221003,7,279.94,51136.5,40691.25,1
20221003,8,304.1,53333.75,43201,1
20221003,9,243.02,55902.25,45697.75,1
20221003,10,193.73,56909.5,48092,1
20221003,11,117.1,58351,50176.75,1
20221003,12,100,58548,50611.25,1
20221003,13,121.96,57082,48549.5,1
20221003,14,83.43,55013.25,47414,1
20221003,15,140.3,53812.75,46395.5,1
20221003,16,204.07,53412,45782.75,1
20221003,17,322.59,55125.25,47560.5,1
20221003,18,391.11,57046.5,49231.5,1
20221003,19,466.62,58611.5,51204.75,1
20221003,20,379.85,56879,49457.5,1
20221003,21,321.3,54383.5,47352.25,1
20221003,22,318.42,52469.75,45888.25,1
20221003,23,279.93,50030.5,43328.5,1
20221004,0,205.48,47074.5,41254.5,2
20221004,1,188.59,46194,40107,2
20221004,2,187.67,45864.25,39464.75,2
20221004,3,169.1,45423,39625.75,2
20221004,4,187.69,46959.25,41001.5,2
20221004,5,196.92,50520.25,44534,2
20221004,6,329.97,57145.25,52360,2
20221004,7,427.5,62451.5,57873.25,2
20221004,8,497.39,64875,60196.75,2
20221004,9,317.09,65525.5,60652.5,2
20221004,10,258.9,66340,61294.25,2
20221004,11,217.24,67574.25,62167.5,2
20221004,12,161.91,67909,61929.25,2
20221004,13,150.69,67247.5,61094.25,2
20221004,14,140.07,65245.5,59678.5,2
20221004,15,144.08,63953.25,58855.75,2
20221004,16,182.98,62825.5,57360.5,2
20221004,17,261.1,63137,57450.75,2
20221004,18,376.44,63606,58371,2
20221004,19,447.11,64715,60658.5,2
20221004,20,319.09,62263.75,58402.75,2
20221004,21,229.25,59168.75,55135.5,2
20221004,22,176.97,56225,52037.25,2
20221004,23,138.12,52954.75,48383.25,2
20221005,0,139.99,49227,46176.25,3
20221005,1,103.36,48029.25,44629,3
20221005,2,96.27,47612,43907.25,3
20221005,3,89.09,47340.5,44168,3
20221005,4,109.9,48752,45530.75,3
20221005,5,82.67,52192,48616.75,3
20221005,6,178,59102.5,55747.25,3
20221005,7,226.24,64327.5,60964.25,3
20221005,8,225,66473,63501.5,3
20221005,9,190.5,66981.75,64040.75,3
20221005,10,107.23,67490.5,64817.75,3
20221005,11,58.01,68688.5,65289.25,3
20221005,12,36.23,68713.5,65097.25,3
20221005,13,3.91,68114.25,63764.5,3
20221005,14,0.38,65954.25,62770,3
20221005,15,12.46,64692.75,62039.25,3
20221005,16,59.83,63678.25,60635.25,3
20221005,17,112.43,63908.25,59660.25,3
20221005,18,183.75,64480.25,59746.75,3
20221005,19,170.06,65801,62397.75,3
20221005,20,108.51,63272.75,60944.5,3
20221005,21,63.84,60076,57549.75,3
20221005,22,63.92,57091,53970.75,3
20221005,23,54.98,53935.25,50377.75,3
20221006,0,0.93,50533.75,47169,4
20221006,1,0.39,49289.25,46535.75,4
20221006,2,0.1,48838,44997.5,4
20221006,3,0.49,48396,45253,4
20221006,4,0.5,49947.25,45921.5,4
20221006,5,36.01,53305.5,49499.25,4
20221006,6,90.1,60031.25,56511.5,4
20221006,7,148.09,63799.5,60944.5,4
20221006,8,149.11,65268,63164.75,4
20221006,9,72.97,65564.5,64182.25,4
20221006,10,62.9,65762.75,65066.75,4
20221006,11,9.23,66653.5,64718,4
20221006,12,8.54,66538.5,64139.5,4
20221006,13,9.04,65342,62703.25,4
20221006,14,33.29,62940,61297,4
20221006,15,61.25,61797.25,60470.25,4
20221006,16,72.65,61192,58866,4
20221006,17,190.83,61823,58964.5,4
20221006,18,297.27,62977,59794.75,4
20221006,19,360.08,64925.75,62008.5,4
20221006,20,274.09,62536.25,59371.25,4
20221006,21,190.56,59307,55767.5,4
20221006,22,175.38,56276,52105.5,4
20221006,23,175.37,53064.75,48574.5,4
20221007,0,178.95,51166.25,45721.5,5
20221007,1,145.4,49887.25,44112.5,5
20221007,2,145.73,49460,43108.25,5
20221007,3,148.52,48680.25,43283,5
20221007,4,151,49924,44658.75,5
20221007,5,172.83,53383.25,47942,5
20221007,6,209.57,59963.25,55269.75,5
20221007,7,301.66,64264.25,60006,5
20221007,8,250.11,66078,62473.5,5
20221007,9,188.96,66515.75,62846.5,5
20221007,10,160.65,66345,63513.25,5
20221007,11,76.4,66971.75,64298,5
20221007,12,66.64,66470.5,63652.75,5
20221007,13,64.02,65190.25,62750.25,5
20221007,14,64.9,63170.25,60341.5,5
20221007,15,72.71,61974.75,58573.5,5
20221007,16,143.89,61546,56786.25,5
20221007,17,205.28,62156.75,57146,5
20221007,18,252.56,63228.5,58201.75,5
20221007,19,289.47,64720.75,59713.25,5
20221007,20,197.57,62411,56295,5
20221007,21,155.02,58990.75,52505,5
20221007,22,169.49,56054,49521.75,5
20221007,23,122.03,52790.25,46475.5,5
20221008,0,131.32,49490.75,43908.75,6
20221008,1,114.67,47862.25,42327.75,6
20221008,2,117.62,46831.75,41167.25,6
20221008,3,121.91,45848.25,41177.25,6
20221008,4,119.99,46424,41222.5,6
20221008,5,130.05,47625,41810,6
20221008,6,116.89,49867,43612,6
20221008,7,142.86,52568,45913.5,6
20221008,8,167.72,55094.5,49267.75,6
20221008,9,191.09,57037.75,51735,6
20221008,10,165.29,57660.5,53309.75,6
20221008,11,106.03,58607.75,54936,6
20221008,12,68.36,58120,55167,6
20221008,13,49.58,56444.5,53369.75,6
20221008,14,45.91,54197.25,51925.75,6
20221008,15,78.34,53529.75,51215.5,6
20221008,16,76.42,53668,50738.5,6
20221008,17,166.4,55121.5,50639.75,6
20221008,18,244.64,56052.75,51818.75,6
20221008,19,302.03,57384.25,53314.25,6
20221008,20,229.95,55396.5,50436.75,6
20221008,21,231.06,52767.5,47826.75,6
20221008,22,189.32,50850.5,45646.75,6
20221008,23,180.66,48447.25,42773,6
20221009,0,216.13,45869.25,40249.75,7
20221009,1,195.02,44342.25,38859.75,7
20221009,2,189.41,43315.75,37534,7
20221009,3,162.1,42363,37396.75,7
20221009,4,141.95,43430.75,37317,7
20221009,5,147.12,44248.5,37709.25,7
20221009,6,153,45749.5,37930.25,7
20221009,7,195.68,47756.5,39125.75,7
20221009,8,196.7,49488.75,42399.5,7
20221009,9,150.85,51744,45369.25,7
20221009,10,116,52684,47370.75,7
20221009,11,87.69,54362.25,49232.5,7
20221009,12,60.1,53925.5,48582.25,7
20221009,13,51.6,51635.25,46895,7
20221009,14,56.51,49179.75,45336.25,7
20221009,15,80.09,48605,44541.75,7
20221009,16,132.38,49251.5,43985.5,7
20221009,17,183.08,51112.25,45397.25,7
20221009,18,198.84,53342,48226.75,7
20221009,19,258.74,55325.5,49845.5,7
20221009,20,178.58,53827.25,48616.75,7
20221009,21,147.61,52077.25,47338.25,7
20221009,22,122.35,50981.5,47381,7
20221009,23,99.86,48709.75,44818.25,7
20221010,0,69.37,47676.75,43381.75,1
20221010,1,70.87,46773,42464.5,1
20221010,2,70.83,46675.5,41975.75,1
20221010,3,70.89,46209.25,42514.75,1
20221010,4,80.67,48170.75,44102,1
20221010,5,141.4,51800.75,47787.75,1
20221010,6,167.79,59662.5,54846,1
20221010,7,227.26,64578.5,60294.5,1
20221010,8,266.36,66473.75,62980.25,1
20221010,9,217.18,66976.5,63532.75,1
20221010,10,165.03,66925.25,63967.75,1
20221010,11,160.58,68016.25,64141,1
20221010,12,133.46,68165.5,63490.5,1
20221010,13,131.08,67226,62662.5,1
20221010,14,131.17,64854.5,61279.25,1
20221010,15,139.37,64220.5,60392,1
20221010,16,158.86,63557.5,59564.25,1
20221010,17,210.58,64144.5,60162.75,1
20221010,18,247.81,65027.5,61898,1
20221010,19,276.74,66371,62731,1
20221010,20,227.97,63643,59400,1
20221010,21,197.78,60514.75,55901.5,1
20221010,22,167.77,57747.5,52390.25,1
20221010,23,159.34,54507.5,48885.75,1
20221011,0,155,49399,46218.75,2
20221011,1,174.3,48307.5,44787.75,2
20221011,2,174.3,47761,43517,2
20221011,3,171.54,47209.5,43548.5,2
20221011,4,170.13,49048,44979.5,2
20221011,5,169.2,52612.5,47983.5,2
20221011,6,253.98,59707.5,55037,2
20221011,7,299.91,64911.75,60452,2
20221011,8,348.98,66739.25,62630,2
20221011,9,300.72,67000.5,62689.75,2
20221011,10,258.72,67052.25,63610.75,2
20221011,11,239.35,68201,64802.75,2
20221011,12,206.75,68190.5,64529.5,2
20221011,13,203.35,67258,63276.75,2
20221011,14,207.92,64823.25,61623.75,2
20221011,15,225.26,63658.5,59645.75,2
20221011,16,258.95,63024.25,58692,2
20221011,17,323.9,63832.5,58544.5,2
20221011,18,442.72,64716.5,59578,2
20221011,19,484.75,66399.5,60978.25,2
20221011,20,351.65,63799.5,57688.75,2
20221011,21,295.02,60771,53865,2
20221011,22,262.03,57849.5,50315.25,2
20221011,23,258.54,54599.75,46470,2
20221012,0,236.57,51131,44665,3
20221012,1,222.21,49648.5,43334.5,3
20221012,2,207.56,49199.5,42513,3
20221012,3,198.99,48608.75,43027.5,3
20221012,4,219.9,50423,44435,3
20221012,5,240.68,53700.75,47651,3
20221012,6,307.75,60401.25,54648,3
20221012,7,480.12,65007,59945.75,3
20221012,8,479.3,66125.75,62128.25,3
20221012,9,334.03,65994,62530,3
20221012,10,283.73,65671.5,63135.75,3
20221012,11,232.08,66517.75,63930.5,3
20221012,12,213.64,65913.5,63106,3
20221012,13,217.9,64585.25,62168.25,3
20221012,14,217.58,62520.5,60309.75,3
20221012,15,224.31,61625.25,59117,3
20221012,16,241.53,61307.5,58352.75,3
20221012,17,295.09,62678.5,59013.75,3
20221012,18,378.4,64088.25,60664,3
20221012,19,479.97,65960,62204.5,3
20221012,20,324.38,63325,59052,3
20221012,21,273.02,59996,55789.5,3
20221012,22,243.55,57180.75,52389.5,3
20221012,23,228.57,53869.5,48628.75,3
20221013,0,218.66,51379.75,45303.75,4
20221013,1,210,50131,43611.25,4
20221013,2,193.8,49573.5,42572.75,4
20221013,3,182.96,49029,42556,4
20221013,4,195.02,50885.5,43786,4
20221013,5,218.46,54213.25,47326.5,4
20221013,6,257.47,60986,54221.75,4
20221013,7,285.81,65574.25,59056.25,4
20221013,8,332.53,66689.25,61298.75,4
20221013,9,301.56,66500.75,61840.75,4
20221013,10,280.05,66110.5,62611.75,4
20221013,11,277.7,66672.75,63253.25,4
20221013,12,262.7,65789,63131.5,4
20221013,13,254.99,64666.75,62469.75,4
20221013,14,255,62255.5,61451.75,4
20221013,15,263.58,61447.25,60151,4
20221013,16,267.05,61462.75,58855.25,4
20221013,17,292.35,62811.5,58850.25,4
20221013,18,319.66,64209,60367,4
20221013,19,343.7,66148,60802,4
20221013,20,290.1,63326,57413.5,4
20221013,21,248.54,59880,54190.25,4
20221013,22,225.19,56991,50577.5,4
20221013,23,202.06,53969.25,46756.75,4
20221014,0,231.32,50395.75,44289,5
20221014,1,219.6,49251.75,42845.75,5
20221014,2,212.12,48705.25,41809.5,5
20221014,3,211.62,48861.25,41949.25,5
20221014,4,218.92,49881.5,42917.5,5
20221014,5,229.49,52836,46196.75,5
20221014,6,278.37,58616.75,53415.25,5
20221014,7,350,62881,58633.5,5
20221014,8,412.65,65213,60809.25,5
20221014,9,327.39,66006.5,61280.25,5
20221014,10,297.26,66735,62326.5,5
20221014,11,282.41,67920.75,62667,5
20221014,12,262.01,67384,62689.25,5
20221014,13,238.37,66545.5,61191,5
20221014,14,221.42,64978.25,59438,5
20221014,15,242.69,63800.25,58246.5,5
20221014,16,258.6,61919.75,57446.25,5
20221014,17,274,61591,57624.25,5
20221014,18,290,62195.5,59059.25,5
20221014,19,299.3,62851.5,59386.25,5
20221014,20,266.99,60278.5,56463.25,5
20221014,21,217.94,57250.75,53033.75,5
20221014,22,220.03,54279,50135.75,5
20221014,23,193,51395.75,46908,5
20221015,0,191.76,48801.5,43671.75,6
20221015,1,174,47351,41619.25,6
20221015,2,163.8,46243.5,40709.25,6
20221015,3,144.74,45853,40398,6
20221015,4,139.9,46009,40243,6
20221015,5,133.36,46642.75,40631.75,6
20221015,6,147.49,48130.5,42472.25,6
20221015,7,159.44,49851.75,44730.25,6
20221015,8,186.62,52621.75,48140.5,6
20221015,9,199.33,55099.5,50702.25,6
20221015,10,185.09,57445.75,52070.75,6
20221015,11,160,58811.75,53475.5,6
20221015,12,144.91,58111.25,53204.25,6
20221015,13,136.57,57262,51752.25,6
20221015,14,118.78,55758.75,50303,6
20221015,15,120,54820.25,49902,6
20221015,16,133.21,53335,49025.25,6
20221015,17,169.45,53811,50129.5,6
20221015,18,184.83,54075,52066.25,6
20221015,19,195.73,54861,52258,6
20221015,20,158.04,52635.75,49986.5,6
20221015,21,143.39,50219.5,48056.75,6
20221015,22,140.08,48743.5,45875.25,6
20221015,23,128.71,46589,43155.75,6
20221016,0,76.54,44887.5,40708.25,7
20221016,1,67.9,43558.25,39394.25,7
20221016,2,65.99,42559.25,38538.75,7
20221016,3,69.44,42204.25,37766.5,7
20221016,4,79.12,42972.75,37830,7
20221016,5,75.55,43805.25,38552.5,7
20221016,6,71.4,44435.25,39875.25,7
20221016,7,75.95,45865,41783.5,7
20221016,8,87.58,48261.75,44433.75,7
20221016,9,84.83,51404.5,47305.25,7
20221016,10,75.32,53242.75,50127.25,7
20221016,11,67.51,55385,52355.5,7
20221016,12,51.01,54774,52260.5,7
20221016,13,12.49,53317.75,49964.5,7
20221016,14,16.74,51837.5,48338.75,7
20221016,15,64.99,50767.75,47566.5,7
20221016,16,75.44,50038.25,46768.25,7
20221016,17,168.01,51089,47856.5,7
20221016,18,195.27,53236.25,50446.5,7
20221016,19,222.87,54643.25,50875,7
20221016,20,177.16,53219,48223.25,7
20221016,21,144.96,51831.75,46080.75,7
20221016,22,140.04,50857,44776.25,7
20221016,23,134.55,48744.5,41791.75,7
20221017,0,128.31,47067.75,39515.5,1
20221017,1,114.41,46180.75,37994,1
20221017,2,105.65,45835.25,37379.25,1
20221017,3,89.64,46291.25,38804,1
20221017,4,86.14,47709.75,40469.5,1
20221017,5,108.44,50865.75,44544,1
20221017,6,129.28,57871.75,52654,1
20221017,7,158.64,62616.25,58971.5,1
20221017,8,182.42,64582.5,61122.75,1
20221017,9,161.1,65506.5,61790.5,1
20221017,10,128.32,66644.75,61855.25,1
20221017,11,128.92,68247.5,63216.5,1
20221017,12,117.49,68041,62644.5,1
20221017,13,117.64,67464.75,61914.75,1
20221017,14,123.27,66295,60278,1
20221017,15,139.38,65590,59908.75,1
20221017,16,169.71,63423.25,59071,1
20221017,17,222.32,63299.25,59778.25,1
20221017,18,266.23,64172.25,62496.75,1
20221017,19,272.22,65138.5,62871.5,1
20221017,20,229.93,62367.5,59479.25,1
20221017,21,175.42,59197.75,55695,1
20221017,22,162.65,56357,51735,1
20221017,23,145.02,53208.75,48138,1
20221018,0,141.64,49457.5,45418.25,2
20221018,1,135.71,48419.25,43775.75,2
20221018,2,140.35,47776,42708.5,2
20221018,3,139.95,47991.5,42734.25,2
20221018,4,150.3,49061.5,43544.75,2
20221018,5,149.51,52227.5,47087.75,2
20221018,6,198.47,58633.75,54619.25,2
20221018,7,258.73,63061.25,60414.75,2
20221018,8,277.3,64955.25,62699.25,2
20221018,9,242.16,65669.75,63330.25,2
20221018,10,201.96,66779.5,64293.75,2
20221018,11,180.01,68323.5,64813.5,2
20221018,12,167.15,67941.25,64905.25,2
20221018,13,152.92,67499.25,64109.25,2
20221018,14,145.93,66260.25,62262,2
20221018,15,153.57,65047.25,61631.5,2
20221018,16,158.83,63234.5,60671.25,2
20221018,17,219.78,63171.5,61057.25,2
20221018,18,245.16,63937,62903.75,2
20221018,19,251.43,64743.25,63448.5,2
20221018,20,201.05,62078,60047.25,2
20221018,21,167.09,58830.75,56335.75,2
20221018,22,163.29,55730.75,52206.5,2
20221018,23,153.92,52509,48079.5,2
20221019,0,131.62,50298,45192.25,3
20221019,1,125.18,49146.5,43775.5,3
20221019,2,121.42,48481.75,43576.5,3
20221019,3,125.12,48707.5,43626.75,3
20221019,4,133.18,49791.25,44356.75,3
20221019,5,148.6,52792.5,47903.75,3
20221019,6,169.43,58743.25,54839,3
20221019,7,240.65,63190.5,60246.75,3
20221019,8,247.74,65180.75,62076.5,3
20221019,9,216.69,65938.75,62463,3
20221019,10,187.31,67125.25,62921.75,3
20221019,11,174.76,68678,63930,3
20221019,12,152.62,68519,63314.75,3
20221019,13,148.19,68121.75,61542.25,3
20221019,14,142.48,66816.75,60131.25,3
20221019,15,151.26,65307.25,58771.25,3
20221019,16,168.93,62667.5,57420.75,3
20221019,17,197.84,62400.25,58648,3
20221019,18,240.16,63473.5,60865.5,3
20221019,19,226.92,64510,61210.5,3
20221019,20,166.5,62090.25,58330.25,3
20221019,21,146.57,59129.25,55618.25,3
20221019,22,148.15,56181.75,52318.25,3
20221019,23,131.57,53069.5,48905.5,3
20221020,0,127.53,51097,45546.5,4
20221020,1,114.89,49982.5,44072,4
20221020,2,77.39,49401.75,43302.5,4
20221020,3,76.02,49599,44057.75,4
20221020,4,71.97,50616,45255.25,4
20221020,5,112.34,53629.75,48534.5,4
20221020,6,149.52,59764,54873,4
20221020,7,172.71,64055,61211.5,4
20221020,8,195.81,65931.75,63504.25,4
20221020,9,167.65,66395.75,64282.5,4
20221020,10,167.41,67628.25,64784.5,4
20221020,11,155.51,68819,65821,4
20221020,12,132.2,68769.5,65303.25,4
20221020,13,129.66,68557.75,63781.75,4
20221020,14,130.3,67174,61930.5,4
20221020,15,138.61,65711.75,61482.5,4
20221020,16,149.14,63576.5,61116.5,4
20221020,17,169.34,63413.25,62116.25,4
20221020,18,177.68,64567.5,64455.75,4
20221020,19,184.05,65574.75,64499.25,4
20221020,20,167.18,62741.5,61015.75,4
20221020,21,141.48,59636.5,56450.25,4
20221020,22,132.73,56765.25,52206.5,4
20221020,23,124.11,53636.5,48594,4
20221021,0,131.73,51678.25,46882.25,5
20221021,1,118.62,50511.25,45543.25,5
20221021,2,113.36,49941.5,44151.5,5
20221021,3,111.01,50089.25,43384.25,5
20221021,4,115.97,51118.25,45038,5
20221021,5,136.36,53854.75,48079.25,5
20221021,6,155.77,59947.5,54463.5,5
20221021,7,180.85,63833.75,60114.5,5
20221021,8,194.58,65860.75,62497.5,5
20221021,9,194.62,66209,63581.25,5
20221021,10,181.74,67122,64273.5,5
20221021,11,177.96,68454.75,64292.25,5
20221021,12,174.07,68470.5,63523.75,5
20221021,13,166.5,67841.75,61415,5
20221021,14,168.96,66214.75,59409.25,5
20221021,15,171.07,64916.5,58603.75,5
20221021,16,178.83,62756.25,57832,5
20221021,17,197.18,62429.25,58361.75,5
20221021,18,201.49,63790.5,59935.25,5
20221021,19,209.94,64562.75,59300.75,5
20221021,20,179.04,61687.5,55340.5,5
20221021,21,164.6,58711.5,51265.25,5
20221021,22,155.34,55789,48357.75,5
20221021,23,143.21,52774.5,44717.5,5
20221022,0,143.22,49258.75,42411,6
20221022,1,132.71,47618.5,40082,6
20221022,2,129.03,46312.75,39000,6
20221022,3,132.49,46104.75,38686.25,6
20221022,4,132.74,46335.25,39067,6
20221022,5,134.9,46984.5,39825.25,6
20221022,6,133.8,48814.75,41636.75,6
20221022,7,141.2,50846.75,44947,6
20221022,8,145.49,53516,48331.75,6
20221022,9,145.6,55878.75,51181.75,6
20221022,10,140.45,57737.5,53126,6
20221022,11,132.35,59278.25,53615.25,6
20221022,12,129.14,58707.5,53424,6
20221022,13,121.17,57990,51866.75,6
20221022,14,114.85,56503.75,50473.75,6
20221022,15,116.8,55222.75,49510.5,6
20221022,16,132.8,54113,48817.5,6
20221022,17,159.12,54829.25,50086.75,6
20221022,18,179.13,56280.5,52715.5,6
20221022,19,183.23,56897.75,52156.25,6
20221022,20,164.16,54488.75,48987.5,6
20221022,21,143,51869.5,45727.5,6
20221022,22,137.01,50069.25,43793.5,6
20221022,23,132.42,47679.25,41172.5,6
20221023,0,110.66,45601.5,38280.5,7
20221023,1,99.15,43846.25,36846.75,7
20221023,2,93.54,42726,36033.25,7
20221023,3,90,42138.75,35812.75,7
20221023,4,92.21,42783,36224,7
20221023,5,88.55,43368.5,36105,7
20221023,6,104.8,44514.25,36943.75,7
20221023,7,110,46001.75,38872.75,7
20221023,8,121.46,48253.5,41479.75,7
20221023,9,114.86,51272.75,44570,7
20221023,10,96,53717,47002.75,7
20221023,11,93.23,55921.25,48792.25,7
20221023,12,83.47,54933,48538.5,7
20221023,13,76.17,53085,46592.25,7
20221023,14,78.31,51669.5,45000.75,7
20221023,15,80.02,50412.25,44503.5,7
20221023,16,89.23,49825.25,45406.25,7
20221023,17,103.87,51041.25,47720.5,7
20221023,18,112.44,53601,51204.25,7
20221023,19,115.49,54809.5,50736.5,7
20221023,20,102.98,53038.5,49098,7
20221023,21,87.33,51739.5,47400.75,7
20221023,22,80.71,51164.25,45932.25,7
20221023,23,73.53,49176.5,43818.5,7
20221024,0,52.81,47475.75,41929.75,1
20221024,1,49.82,46506.75,40265.25,1
20221024,2,38.08,46066.5,39908.5,1
20221024,3,25.08,46495.5,39739.25,1
20221024,4,38.07,48041.25,41661.75,1
20221024,5,52.33,51312.5,44953.25,1
20221024,6,68.29,58558.25,53486.25,1
20221024,7,103.69,63612.5,59973.75,1
20221024,8,122.1,65731.75,63212,1
20221024,9,108.91,66675.5,63343.75,1
20221024,10,104.75,67909,64175.5,1
20221024,11,81.49,69435,65430,1
20221024,12,68.1,69285.5,65141,1
20221024,13,67.82,68704.25,64639.75,1
20221024,14,68.19,67534.5,63202,1
20221024,15,76.16,66453.75,62091.25,1
20221024,16,82.5,63470,61332.5,1
20221024,17,109.98,63311.25,61672.25,1
20221024,18,122.27,64781.25,63788.5,1
